"cat01_code","男女別人口総数及び世帯総数","cat02_code","秘匿地域・合算地域有り","area_code","新潟県","unit","value"
"0030","　女","1","無し","152025540","長岡市新道","人","37"
"0030","　女","1","無し","152025550","長岡市寺泊上荒町","人","113"
"0030","　女","1","無し","152025560","長岡市寺泊小川町","人","39"
"0030","　女","1","無し","152025570","長岡市寺泊松沢町","人","193"
"0030","　女","1","無し","15202557001","長岡市寺泊松沢町","人","96"
"0030","　女","1","無し","15202557002","長岡市寺泊松沢町","人","97"
"0030","　女","1","無し","152025580","長岡市寺泊金山","人","133"
"0030","　女","1","無し","152025590","長岡市寺泊当新田","人","7"
"0030","　女","1","無し","152025600","長岡市寺泊小豆曽根","人","21"
"0030","　女","1","無し","152025610","長岡市寺泊下中条","人","0"
"0030","　女","1","無し","152025620","長岡市寺泊田尻","人","43"
"0030","　女","1","無し","152025630","長岡市稲保","人","680"
"0030","　女","1","無し","15202563001","長岡市稲保１丁目","人","361"
"0030","　女","1","無し","15202563002","長岡市稲保２丁目","人","319"
"0030","　女","1","無し","15202563003","長岡市稲保３丁目","人","0"
"0030","　女","1","無し","15202563004","長岡市稲保４丁目","人","0"
"0030","　女","1","無し","152025640","長岡市千秋","人","149"
"0030","　女","1","無し","15202564001","長岡市千秋１丁目","人","97"
"0030","　女","1","無し","15202564002","長岡市千秋２丁目","人","52"
"0030","　女","1","無し","15202564003","長岡市千秋３丁目","人","0"
"0030","　女","1","無し","15202564004","長岡市千秋４丁目","人","0"
"0030","　女","1","無し","152025650","長岡市新産東町","人","0"
"0030","　女","1","無し","152025660","長岡市川口和南津","人","171"
"0030","　女","1","無し","152025670","長岡市川口中山","人","149"
"0030","　女","1","無し","152025680","長岡市東川口","人","607"
"0030","　女","1","無し","152025690","長岡市西川口","人","735"
"0030","　女","1","無し","152025700","長岡市川口牛ケ島","人","201"
"0030","　女","1","無し","152025710","長岡市川口武道窪","人","78"
"0030","　女","1","無し","152025720","長岡市川口相川","人","132"
"0030","　女","1","無し","152025730","長岡市川口荒谷","人","14"
"0030","　女","1","無し","152025740","長岡市川口田麦山","人","206"
"0030","　女","1","無し","152025750","長岡市川口木沢","人","30"
"0030","　女","1","無し","152025760","長岡市川口峠","人","4"
"0030","　女","1","無し","152025770","長岡市長倉西町","人","53"
"0030","　女","1","無し","152025780","長岡市長倉南町","人","217"
"0030","　女","1","無し","152025790","長岡市沖田","人","126"
"0030","　女","1","無し","15202579001","長岡市沖田１丁目","人","29"
"0030","　女","1","無し","15202579002","長岡市沖田２丁目","人","10"
"0030","　女","1","無し","15202579003","長岡市沖田３丁目","人","87"
"0030","　女","1","無し","152025800","長岡市新組南町","人","14"
"0030","　女","1","無し","15204","三条市","人","51098"
"0030","　女","1","無し","152040010","三条市本町","人","818"
"0030","　女","1","無し","15204001001","三条市本町１丁目","人","95"
"0030","　女","1","無し","15204001002","三条市本町２丁目","人","166"
"0030","　女","1","無し","15204001003","三条市本町３丁目","人","127"
"0030","　女","1","無し","15204001004","三条市本町４丁目","人","109"
"0030","　女","1","無し","15204001005","三条市本町５丁目","人","84"
"0030","　女","1","無し","15204001006","三条市本町６丁目","人","237"
"0030","　女","1","無し","152040020","三条市八幡町","人","136"
"0030","　女","1","無し","152040030","三条市元町","人","269"
"0030","　女","1","無し","152040040","三条市一ノ門","人","375"
"0030","　女","1","無し","15204004001","三条市一ノ門１丁目","人","193"
"0030","　女","1","無し","15204004002","三条市一ノ門２丁目","人","182"
"0030","　女","1","無し","152040050","三条市林町","人","523"
"0030","　女","1","無し","15204005001","三条市林町１丁目","人","293"
"0030","　女","1","無し","15204005002","三条市林町２丁目","人","230"
"0030","　女","1","無し","152040060","三条市仲之町","人","125"
"0030","　女","1","無し","152040070","三条市横町","人","405"
"0030","　女","1","無し","15204007001","三条市横町１丁目","人","171"
"0030","　女","1","無し","15204007002","三条市横町２丁目","人","234"
"0030","　女","1","無し","152040080","三条市神明町","人","113"
"0030","　女","1","無し","152040090","三条市旭町","人","293"
"0030","　女","1","無し","15204009001","三条市旭町１丁目","人","173"
"0030","　女","1","無し","15204009002","三条市旭町２丁目","人","120"
"0030","　女","1","無し","152040100","三条市居島","人","80"
"0030","　女","1","無し","152040110","三条市田島","人","616"
"0030","　女","1","無し","15204011001","三条市田島１丁目","人","253"
"0030","　女","1","無し","15204011002","三条市田島２丁目","人","363"
"0030","　女","1","無し","152040120","三条市東三条","人","995"
"0030","　女","1","無し","15204012001","三条市東三条１丁目","人","718"
"0030","　女","1","無し","15204012002","三条市東三条２丁目","人","277"
"0030","　女","1","無し","152040130","三条市興野","人","906"
"0030","　女","1","無し","15204013001","三条市興野１丁目","人","205"
"0030","　女","1","無し","15204013002","三条市興野２丁目","人","366"
"0030","　女","1","無し","15204013003","三条市興野３丁目","人","335"
"0030","　女","1","無し","152040140","三条市北中","人","92"
"0030","　女","1","無し","152040150","三条市東裏館","人","926"
"0030","　女","1","無し","15204015001","三条市東裏館１丁目","人","239"
"0030","　女","1","無し","15204015002","三条市東裏館２丁目","人","441"
"0030","　女","1","無し","15204015003","三条市東裏館３丁目","人","246"
"0030","　女","1","無し","152040160","三条市西裏館","人","856"
"0030","　女","1","無し","15204016001","三条市西裏館１丁目","人","297"
"0030","　女","1","無し","15204016002","三条市西裏館２丁目","人","191"
"0030","　女","1","無し","15204016003","三条市西裏館３丁目","人","368"
"0030","　女","1","無し","152040170","三条市荒町","人","577"
"0030","　女","1","無し","15204017001","三条市荒町１丁目","人","299"
"0030","　女","1","無し","15204017002","三条市荒町２丁目","人","278"
"0030","　女","1","無し","152040180","三条市新光町","人","964"
"0030","　女","1","無し","152040190","三条市嘉坪川","人","1085"
"0030","　女","1","無し","15204019001","三条市嘉坪川１丁目","人","616"
"0030","　女","1","無し","15204019002","三条市嘉坪川２丁目","人","469"
"0030","　女","1","無し","152040200","三条市石上","人","1282"
"0030","　女","1","無し","15204020001","三条市石上１丁目","人","174"
"0030","　女","1","無し","15204020002","三条市石上２丁目","人","538"
"0030","　女","1","無し","15204020003","三条市石上３丁目","人","570"
"0030","　女","1","無し","152040210","三条市栗林","人","372"
"0030","　女","1","無し","152040220","三条市島田","人","867"
"0030","　女","1","無し","15204022001","三条市島田１丁目","人","250"
"0030","　女","1","無し","15204022002","三条市島田２丁目","人","388"
"0030","　女","1","無し","15204022003","三条市島田３丁目","人","229"
"0030","　女","1","無し","152040230","三条市大野畑","人","349"
"0030","　女","1","無し","152040240","三条市北四日町","人","278"
"0030","　女","1","無し","152040250","三条市四日町","人","324"
"0030","　女","1","無し","152040260","三条市南四日町","人","1308"
"0030","　女","1","無し","15204026001","三条市南四日町１丁目","人","210"
"0030","　女","1","無し","15204026002","三条市南四日町２丁目","人","350"
"0030","　女","1","無し","15204026003","三条市南四日町３丁目","人","337"
"0030","　女","1","無し","15204026004","三条市南四日町４丁目","人","411"
"0030","　女","1","無し","152040270","三条市西四日町","人","956"
"0030","　女","1","無し","15204027001","三条市西四日町１丁目","人","258"
"0030","　女","1","無し","15204027002","三条市西四日町２丁目","人","238"
"0030","　女","1","無し","15204027003","三条市西四日町３丁目","人","216"
"0030","　女","1","無し","15204027004","三条市西四日町４丁目","人","244"
"0030","　女","1","無し","152040280","三条市由利","人","91"
"0030","　女","1","無し","152040290","三条市条南町","人","468"
"0030","　女","1","無し","152040300","三条市桜木町","人","503"
"0030","　女","1","無し","152040310","三条市西本成寺","人","958"
"0030","　女","1","無し","15204031001","三条市西本成寺１丁目","人","687"
"0030","　女","1","無し","15204031002","三条市西本成寺２丁目","人","271"
"0030","　女","1","無し","152040320","三条市直江町","人","1336"
"0030","　女","1","無し","15204032001","三条市直江町１丁目","人","318"
"0030","　女","1","無し","15204032002","三条市直江町２丁目","人","303"
"0030","　女","1","無し","15204032003","三条市直江町３丁目","人","476"
"0030","　女","1","無し","15204032004","三条市直江町４丁目","人","239"
"0030","　女","1","無し","152040330","三条市北新保","人","303"
"0030","　女","1","無し","15204033001","三条市北新保１丁目","人","176"
"0030","　女","1","無し","15204033002","三条市北新保２丁目","人","127"
"0030","　女","1","無し","152040340","三条市南新保","人","284"
"0030","　女","1","無し","152040350","三条市東新保","人","522"
"0030","　女","1","無し","152040360","三条市曲渕","人","1287"
"0030","　女","1","無し","15204036001","三条市曲渕１丁目","人","259"
"0030","　女","1","無し","15204036002","三条市曲渕２丁目","人","532"
"0030","　女","1","無し","15204036003","三条市曲渕３丁目","人","496"
"0030","　女","1","無し","152040371","三条市塚野目","人","1623"
"0030","　女","1","無し","15204037101","三条市塚野目１丁目","人","317"
"0030","　女","1","無し","15204037102","三条市塚野目２丁目","人","282"
"0030","　女","1","無し","15204037103","三条市塚野目３丁目","人","254"
"0030","　女","1","無し","15204037104","三条市塚野目４丁目","人","291"
"0030","　女","1","無し","15204037105","三条市塚野目５丁目","人","271"
"0030","　女","1","無し","15204037106","三条市塚野目６丁目","人","208"
"0030","　女","1","無し","152040372","三条市塚野目","人","76"
"0030","　女","1","無し","152040391","三条市鶴田","人","775"
"0030","　女","1","無し","15204039101","三条市鶴田１丁目","人","318"
"0030","　女","1","無し","15204039102","三条市鶴田２丁目","人","138"
"0030","　女","1","無し","15204039103","三条市鶴田３丁目","人","157"
"0030","　女","1","無し","15204039104","三条市鶴田４丁目","人","162"
"0030","　女","1","無し","152040392","三条市鶴田","人","0"
"0030","　女","1","無し","152040410","三条市西潟","人","360"
"0030","　女","1","無し","152040420","三条市井栗","人","0"
"0030","　女","1","無し","152040422","三条市井栗","人","475"
"0030","　女","1","無し","15204042201","三条市井栗１丁目","人","249"
"0030","　女","1","無し","15204042202","三条市井栗２丁目","人","142"
"0030","　女","1","無し","15204042203","三条市井栗３丁目","人","84"
"0030","　女","1","無し","152040430","三条市北野新田","人","30"
"0030","　女","1","無し","152040440","三条市白山新田","人","47"
"0030","　女","1","無し","152040450","三条市須戸新田","人","185"
"0030","　女","1","無し","152040460","三条市柳場新田","人","114"
"0030","　女","1","無し","152040470","三条市柳川新田","人","208"
"0030","　女","1","無し","152040480","三条市三貫地新田","人","85"
"0030","　女","1","無し","152040490","三条市東大崎","人","566"
"0030","　女","1","無し","15204049001","三条市東大崎１丁目","人","255"
"0030","　女","1","無し","15204049002","三条市東大崎２丁目","人","311"
"0030","　女","1","無し","152040500","三条市松ノ木町","人","254"
"0030","　女","1","無し","152040510","三条市上野原","人","84"
"0030","　女","1","無し","152040520","三条市柳沢","人","219"
"0030","　女","1","無し","152040530","三条市篭場","人","227"
"0030","　女","1","無し","152040540","三条市麻布","人","170"
"0030","　女","1","無し","152040550","三条市中新","人","480"
"0030","　女","1","無し","152040560","三条市西大崎","人","2102"
"0030","　女","1","無し","15204056001","三条市西大崎１丁目","人","803"
"0030","　女","1","無し","15204056002","三条市西大崎２丁目","人","659"
"0030","　女","1","無し","15204056003","三条市西大崎３丁目","人","640"
"0030","　女","1","無し","152040570","三条市三竹","人","679"
"0030","　女","1","無し","15204057001","三条市三竹１丁目","人","368"
"0030","　女","1","無し","15204057002","三条市三竹２丁目","人","221"
"0030","　女","1","無し","15204057003","三条市三竹３丁目","人","90"
"0030","　女","1","無し","152040580","三条市下坂井","人","314"
"0030","　女","1","無し","152040590","三条市北入蔵","人","1460"
"0030","　女","1","無し","15204059001","三条市北入蔵１丁目","人","228"
"0030","　女","1","無し","15204059002","三条市北入蔵２丁目","人","969"
"0030","　女","1","無し","15204059003","三条市北入蔵３丁目","人","263"
"0030","　女","1","無し","152040610","三条市牛ヶ島","人","28"
"0030","　女","1","無し","152040620","三条市三柳","人","257"
"0030","　女","1","無し","152040630","三条市上保内","人","1074"
"0030","　女","1","無し","15204063024","三条市上保内","人","945"
"0030","　女","1","無し","15204063025","三条市上保内","人","129"
"0030","　女","1","無し","152040640","三条市下保内","人","392"
"0030","　女","1","無し","152040651","三条市東本成寺","人","288"
"0030","　女","1","無し","152040652","三条市東本成寺","人","12"
"0030","　女","1","無し","152040660","三条市土場","人","231"
"0030","　女","1","無し","152040670","三条市西中","人","241"
"0030","　女","1","無し","152040680","三条市五明","人","155"
"0030","　女","1","無し","152040690","三条市東鱈田","人","308"
"0030","　女","1","無し","152040700","三条市西鱈田","人","83"
"0030","　女","1","無し","152040710","三条市金子新田","人","208"
"0030","　女","1","無し","152040720","三条市袋","人","112"
"0030","　女","1","無し","152040730","三条市南入蔵","人","8"
"0030","　女","1","無し","152040740","三条市入蔵新田","人","18"
"0030","　女","1","無し","152040750","三条市長嶺","人","108"
"0030","　女","1","無し","152040760","三条市吉田","人","194"
"0030","　女","1","無し","152040770","三条市如法寺","人","128"
"0030","　女","1","無し","152040781","三条市月岡","人","1507"
"0030","　女","1","無し","15204078101","三条市月岡１丁目","人","574"
"0030","　女","1","無し","15204078102","三条市月岡２丁目","人","509"
"0030","　女","1","無し","15204078103","三条市月岡３丁目","人","200"
"0030","　女","1","無し","15204078104","三条市月岡４丁目","人","224"
"0030","　女","1","無し","152040782","三条市月岡","人","66"
"0030","　女","1","無し","152040790","三条市諏訪","人","243"
"0030","　女","1","無し","15204079001","三条市諏訪１丁目","人","47"
"0030","　女","1","無し","15204079002","三条市諏訪２丁目","人","187"
"0030","　女","1","無し","15204079003","三条市諏訪３丁目","人","9"
"0030","　女","1","無し","152040800","三条市片口","人","177"
"0030","　女","1","無し","152040810","三条市新保","人","87"
"0030","　女","1","無し","152040820","三条市西本成寺","人","296"
"0030","　女","1","無し","15204082029","三条市西本成寺","人","123"
"0030","　女","1","無し","15204082046","三条市西本成寺","人","173"
"0030","　女","1","無し","152040830","三条市上須頃","人","722"
"0030","　女","1","無し","152040840","三条市下須頃","人","276"
"0030","　女","1","無し","152040850","三条市須頃","人","323"
"0030","　女","1","無し","15204085049","三条市須頃１丁目","人","83"
"0030","　女","1","無し","15204085050","三条市須頃２丁目","人","116"
"0030","　女","1","無し","15204085051","三条市須頃３丁目","人","124"
"0030","　女","1","無し","152040860","三条市大島","人","529"
"0030","　女","1","無し","152040870","三条市代官島","人","165"
"0030","　女","1","無し","152040880","三条市荻島","人","107"
"0030","　女","1","無し","152040890","三条市井戸場","人","62"
"0030","　女","1","無し","152040900","三条市小古瀬","人","119"
"0030","　女","1","無し","152040910","三条市中島","人","65"
"0030","　女","1","無し","152040920","三条市千把野新田","人","39"
"0030","　女","1","無し","152040930","三条市善久寺","人","147"
"0030","　女","1","無し","152040940","三条市芹山","人","47"
"0030","　女","1","無し","152040950","三条市渡前","人","67"
"0030","　女","1","無し","152040960","三条市中曽根新田","人","56"
"0030","　女","1","無し","152040970","三条市鬼木新田","人","51"
"0030","　女","1","無し","152040980","三条市鬼木","人","273"
"0030","　女","1","無し","152040990","三条市尾崎","人","328"
"0030","　女","1","無し","152041000","三条市今井","人","166"
"0030","　女","1","無し","152041010","三条市今井野新田","人","137"
"0030","　女","1","無し","152041020","三条市泉新田","人","145"
"0030","　女","1","無し","152041030","三条市岡野新田","人","51"
"0030","　女","1","無し","152041040","三条市貝喰新田","人","105"
"0030","　女","1","無し","152041050","三条市福島甲","人","339"
"0030","　女","1","無し","152041060","三条市福島乙","人","278"
"0030","　女","1","無し","152041070","三条市福島丙","人","85"
"0030","　女","1","無し","152041080","三条市新堀","人","335"
"0030","　女","1","無し","152041090","三条市東光寺","人","138"
"0030","　女","1","無し","152041100","三条市若宮新田","人","187"
"0030","　女","1","無し","152041110","三条市一ツ屋敷新田","人","135"
"0030","　女","1","無し","152041120","三条市猪子場新田","人","406"
"0030","　女","1","無し","152041130","三条市小滝","人","28"
"0030","　女","1","無し","152041140","三条市高安寺","人","35"
"0030","　女","1","無し","152041150","三条市大面","人","164"
"0030","　女","1","無し","152041160","三条市北潟","人","289"
"0030","　女","1","無し","152041170","三条市矢田","人","80"
"0030","　女","1","無し","152041180","三条市吉野屋","人","234"
"0030","　女","1","無し","152041190","三条市蔵内","人","93"
"0030","　女","1","無し","152041200","三条市茅原","人","79"
"0030","　女","1","無し","152041210","三条市戸口","人","57"
"0030","　女","1","無し","152041220","三条市安代","人","33"
"0030","　女","1","無し","152041230","三条市前谷内","人","41"
"0030","　女","1","無し","152041240","三条市帯織","人","548"
"0030","　女","1","無し","152041250","三条市山王","人","99"
"0030","　女","1","無し","152041260","三条市岩淵","人","36"
"0030","　女","1","無し","152041270","三条市栄荻島","人","80"
"0030","　女","1","無し","152041280","三条市楢山","人","65"
"0030","　女","1","無し","152041290","三条市花渕","人","58"
"0030","　女","1","無し","152041300","三条市上組","人","122"
"0030","　女","1","無し","152041310","三条市中組","人","123"
"0030","　女","1","無し","152041320","三条市下組","人","112"
"0030","　女","1","無し","152041330","三条市中野原","人","80"
"0030","　女","1","無し","152041340","三条市荻堀上","人","167"
"0030","　女","1","無し","152041350","三条市荻堀下","人","274"
"0030","　女","1","無し","152041360","三条市原上","人","80"
"0030","　女","1","無し","152041370","三条市原下","人","85"
"0030","　女","1","無し","152041380","三条市桑切","人","113"
"0030","　女","1","無し","152041390","三条市笹巻","人","28"
"0030","　女","1","無し","152041400","三条市福沢","人","21"
"0030","　女","1","無し","152041410","三条市大沢","人","64"
"0030","　女","1","無し","152041420","三条市長沢","人","130"
"0030","　女","1","無し","152041430","三条市駒込上","人","39"
"0030","　女","1","無し","152041440","三条市駒込中","人","43"
"0030","　女","1","無し","152041450","三条市駒込下","人","47"
"0030","　女","1","無し","152041460","三条市広手","人","25"
"0030","　女","1","無し","152041470","三条市大平","人","48"
"0030","　女","1","無し","152041480","三条市高屋敷","人","51"
"0030","　女","1","無し","152041490","三条市滝谷","人","34"
"0030","　女","1","無し","152041500","三条市島潟","人","82"
"0030","　女","1","無し","152041510","三条市福岡","人","31"
"0030","　女","1","無し","152041520","三条市高岡","人","69"
"0030","　女","1","無し","152041530","三条市下大浦","人","174"
"0030","　女","1","無し","152041540","三条市馬場","人","70"
"0030","　女","1","無し","152041550","三条市上大浦","人","82"
"0030","　女","1","無し","152041560","三条市遅場","人","3"
"0030","　女","1","無し","152041570","三条市葎谷","人","42"
"0030","　女","1","無し","152041580","三条市濁沢","人","52"
"0030","　女","1","無し","152041590","三条市早水","人","20"
"0030","　女","1","無し","152041600","三条市牛野尾","人","38"
"0030","　女","1","無し","152041610","三条市長野","人","88"
"0030","　女","1","無し","152041620","三条市名下","人","54"
"0030","　女","1","無し","152041630","三条市栗山","人","23"
"0030","　女","1","無し","152041640","三条市塩野渕","人","21"
"0030","　女","1","無し","152041650","三条市大谷","人","0"
"0030","　女","1","無し","152041660","三条市吉ケ平","人","0"
"0030","　女","1","無し","152041670","三条市笠堀","人","16"
"0030","　女","1","無し","152041680","三条市大谷地","人","72"
"0030","　女","1","無し","152041690","三条市南五百川","人","137"
"0030","　女","1","無し","152041700","三条市北五百川","人","120"
"0030","　女","1","無し","152041710","三条市院内","人","17"
"0030","　女","1","無し","152041720","三条市森町","人","155"
"0030","　女","1","無し","152041730","三条市田屋","人","52"
"0030","　女","1","無し","152041740","三条市棚鱗","人","162"
"0030","　女","1","無し","152041750","三条市荒沢","人","170"
"0030","　女","1","無し","152041760","三条市小長沢","人","6"
"0030","　女","1","無し","152041770","三条市庭月","人","41"
"0030","　女","1","無し","152041780","三条市八木前","人","179"
"0030","　女","1","無し","152041790","三条市江口","人","57"
"0030","　女","1","無し","152041800","三条市島川原","人","72"
"0030","　女","1","無し","152041810","三条市南中","人","87"
"0030","　女","1","無し","152041820","三条市上飯田","人","127"
"0030","　女","1","無し","152041830","三条市中飯田","人","148"
"0030","　女","1","無し","152041840","三条市下飯田","人","90"
"0030","　女","1","無し","152041850","三条市鹿峠","人","168"
"0030","　女","1","無し","152041860","三条市小外谷","人","65"
"0030","　女","1","無し","152041870","三条市曲谷","人","96"
"0030","　女","1","無し","152041880","三条市牛ケ首","人","25"
"0030","　女","1","無し","152041890","三条市落合","人","18"
"0030","　女","1","無し","152041900","三条市上谷地","人","32"
"0030","　女","1","無し","152041910","三条市蝶名林","人","8"
"0030","　女","1","無し","152041920","三条市中浦","人","76"
"0030","　女","1","無し","152041930","三条市新屋","人","69"
"0030","　女","1","無し","152041940","三条市鹿熊","人","0"
"0030","　女","1","無し","152041950","三条市麻生","人","0"
"0030","　女","1","無し","152041960","三条市薬師山","人","0"
"0030","　女","1","無し","152041970","三条市赤坂","人","0"
"0030","　女","1","無し","152041980","三条市道上","人","0"
"0030","　女","1","無し","152041990","三条市外谷","人","0"
"0030","　女","1","無し","152042000","三条市五輪峠","人","0"
"0030","　女","1","無し","152042010","三条市袴腰","人","0"
"0030","　女","1","無し","15205","柏崎市","人","43735"
"0030","　女","1","無し","152050010","柏崎市西本町","人","785"
"0030","　女","1","無し","15205001001","柏崎市西本町１丁目","人","322"
"0030","　女","1","無し","15205001002","柏崎市西本町２丁目","人","180"
"0030","　女","1","無し","15205001003","柏崎市西本町３丁目","人","283"
"0030","　女","1","無し","152050020","柏崎市東港町","人","138"
"0030","　女","1","無し","152050030","柏崎市西港町","人","201"
"0030","　女","1","無し","152050040","柏崎市駅前","人","250"
"0030","　女","1","無し","15205004001","柏崎市駅前１丁目","人","49"
"0030","　女","1","無し","15205004002","柏崎市駅前２丁目","人","201"
"0030","　女","1","無し","152050050","柏崎市新橋","人","175"
"0030","　女","1","無し","152050060","柏崎市日石町","人","0"
"0030","　女","1","無し","152050070","柏崎市鏡町","人","242"
"0030","　女","1","無し","152050080","柏崎市錦町","人","108"
"0030","　女","1","無し","152050090","柏崎市東本町","人","620"
"0030","　女","1","無し","15205009001","柏崎市東本町１丁目","人","236"
"0030","　女","1","無し","15205009002","柏崎市東本町２丁目","人","143"
"0030","　女","1","無し","15205009003","柏崎市東本町３丁目","人","241"
"0030","　女","1","無し","152050100","柏崎市学校町","人","29"
"0030","　女","1","無し","152050110","柏崎市中央町","人","189"
"0030","　女","1","無し","152050120","柏崎市諏訪町","人","297"
"0030","　女","1","無し","152050130","柏崎市栄町","人","377"
"0030","　女","1","無し","152050140","柏崎市新花町","人","245"
"0030","　女","1","無し","152050150","柏崎市北園町","人","846"
"0030","　女","1","無し","152050160","柏崎市桜木町","人","559"
"0030","　女","1","無し","152050170","柏崎市安政町","人","14"
"0030","　女","1","無し","152050180","柏崎市小倉町","人","244"
"0030","　女","1","無し","152050190","柏崎市大和町","人","187"
"0030","　女","1","無し","152050200","柏崎市比角","人","510"
"0030","　女","1","無し","15205020001","柏崎市比角１丁目","人","294"
"0030","　女","1","無し","15205020002","柏崎市比角２丁目","人","216"
"0030","　女","1","無し","152050210","柏崎市松美","人","625"
"0030","　女","1","無し","15205021001","柏崎市松美１丁目","人","395"
"0030","　女","1","無し","15205021002","柏崎市松美２丁目","人","230"
"0030","　女","1","無し","152050220","柏崎市北斗町","人","143"
"0030","　女","1","無し","152050230","柏崎市日吉町","人","159"
"0030","　女","1","無し","152050240","柏崎市四谷","人","588"
"0030","　女","1","無し","15205024001","柏崎市四谷１丁目","人","261"
"0030","　女","1","無し","15205024002","柏崎市四谷２丁目","人","165"
"0030","　女","1","無し","15205024003","柏崎市四谷３丁目","人","162"
"0030","　女","1","無し","152050250","柏崎市長浜町","人","259"
"0030","　女","1","無し","152050260","柏崎市豊町","人","378"
"0030","　女","1","無し","152050270","柏崎市扇町","人","416"
"0030","　女","1","無し","152050280","柏崎市新田畑","人","160"
"0030","　女","1","無し","152050290","柏崎市田塚","人","418"
"0030","　女","1","無し","15205029001","柏崎市田塚１丁目","人","141"
"0030","　女","1","無し","15205029002","柏崎市田塚２丁目","人","128"
"0030","　女","1","無し","15205029003","柏崎市田塚３丁目","人","149"
"0030","　女","1","無し","152050300","柏崎市大字田塚","人","25"
"0030","　女","1","無し","152050310","柏崎市東長浜町","人","231"
"0030","　女","1","無し","152050320","柏崎市三和町","人","165"
"0030","　女","1","無し","152050330","柏崎市北半田","人","333"
"0030","　女","1","無し","15205033001","柏崎市北半田１丁目","人","144"
"0030","　女","1","無し","15205033002","柏崎市北半田２丁目","人","189"
"0030","　女","1","無し","152050340","柏崎市半田","人","957"
"0030","　女","1","無し","15205034001","柏崎市半田１丁目","人","310"
"0030","　女","1","無し","15205034002","柏崎市半田２丁目","人","535"
"0030","　女","1","無し","15205034003","柏崎市半田３丁目","人","112"
"0030","　女","1","無し","152050350","柏崎市大字半田","人","0"
"0030","　女","1","無し","152050360","柏崎市岩上","人","316"
"0030","　女","1","無し","152050370","柏崎市田中","人","383"
"0030","　女","1","無し","152050380","柏崎市希望が丘","人","360"
"0030","　女","1","無し","152050390","柏崎市朝日が丘","人","294"
"0030","　女","1","無し","152050400","柏崎市南光町","人","203"
"0030","　女","1","無し","152050410","柏崎市柳橋町","人","295"
"0030","　女","1","無し","152050420","柏崎市幸町","人","294"
"0030","　女","1","無し","152050430","柏崎市宝町","人","112"
"0030","　女","1","無し","152050440","柏崎市関町","人","403"
"0030","　女","1","無し","152050450","柏崎市穂波町","人","356"
"0030","　女","1","無し","152050460","柏崎市宮場町","人","361"
"0030","　女","1","無し","152050470","柏崎市城東","人","384"
"0030","　女","1","無し","15205047001","柏崎市城東１丁目","人","126"
"0030","　女","1","無し","15205047002","柏崎市城東２丁目","人","258"
"0030","　女","1","無し","152050480","柏崎市元城町","人","46"
"0030","　女","1","無し","152050490","柏崎市剣野町","人","486"
"0030","　女","1","無し","152050510","柏崎市三島町","人","257"
"0030","　女","1","無し","152050520","柏崎市大字枇杷島","人","18"
"0030","　女","1","無し","152050530","柏崎市常盤台","人","340"
"0030","　女","1","無し","152050540","柏崎市米山台","人","989"
"0030","　女","1","無し","15205054001","柏崎市米山台１丁目","人","90"
"0030","　女","1","無し","15205054002","柏崎市米山台２丁目","人","229"
"0030","　女","1","無し","15205054003","柏崎市米山台３丁目","人","266"
"0030","　女","1","無し","15205054004","柏崎市米山台４丁目","人","206"
"0030","　女","1","無し","15205054005","柏崎市米山台５丁目","人","198"
"0030","　女","1","無し","152050550","柏崎市大久保","人","263"
"0030","　女","1","無し","15205055001","柏崎市大久保１丁目","人","125"
"0030","　女","1","無し","15205055002","柏崎市大久保２丁目","人","138"
"0030","　女","1","無し","152050570","柏崎市中浜","人","452"
"0030","　女","1","無し","15205057001","柏崎市中浜１丁目","人","202"
"0030","　女","1","無し","15205057002","柏崎市中浜２丁目","人","250"
"0030","　女","1","無し","152050580","柏崎市若葉町","人","63"
"0030","　女","1","無し","152050590","柏崎市緑町","人","177"
"0030","　女","1","無し","152050600","柏崎市赤坂町","人","245"
"0030","　女","1","無し","152050610","柏崎市寿町","人","101"
"0030","　女","1","無し","152050620","柏崎市番神","人","306"
"0030","　女","1","無し","15205062001","柏崎市番神１丁目","人","141"
"0030","　女","1","無し","15205062002","柏崎市番神２丁目","人","165"
"0030","　女","1","無し","152050630","柏崎市東の輪町","人","109"
"0030","　女","1","無し","152050640","柏崎市鯨波","人","338"
"0030","　女","1","無し","15205064001","柏崎市鯨波１丁目","人","16"
"0030","　女","1","無し","15205064002","柏崎市鯨波２丁目","人","133"
"0030","　女","1","無し","15205064003","柏崎市鯨波３丁目","人","189"
"0030","　女","1","無し","152050650","柏崎市大字鯨波","人","224"
"0030","　女","1","無し","152050660","柏崎市天神町","人","0"
"0030","　女","1","無し","152050670","柏崎市大字谷根","人","111"
"0030","　女","1","無し","152050680","柏崎市大字小杉","人","1"
"0030","　女","1","無し","152050690","柏崎市大字吉尾","人","0"
"0030","　女","1","無し","152050700","柏崎市春日","人","521"
"0030","　女","1","無し","15205070001","柏崎市春日１丁目","人","232"
"0030","　女","1","無し","15205070002","柏崎市春日２丁目","人","203"
"0030","　女","1","無し","15205070003","柏崎市春日３丁目","人","86"
"0030","　女","1","無し","152050710","柏崎市槇原町","人","96"
"0030","　女","1","無し","152050720","柏崎市橋場町","人","260"
"0030","　女","1","無し","152050730","柏崎市藤元町","人","528"
"0030","　女","1","無し","152050740","柏崎市柳田町","人","39"
